name,name_en,railway,ele,operator_t,layer,addr_full,addr_city,source,name_hi,name_ta,osm_id,osm_type,geometry
,,rail,,,,,,,,,331252448,ways_line,
,,rail,,,,,,,,,649361909,ways_line,
,,rail,,,,,,,,,649361912,ways_line,
,,rail,,,,,,,,,649361919,ways_line,
,,rail,,,,,,,,,649361929,ways_line,
,,rail,,,1,,,landsat,,,1278112526,ways_line,
,,rail,,,,,,landsat,,,1278112527,ways_line,
,,rail,,,,,,landsat,,,94691976,ways_line,
,,rail,,,1,,,,,,1035978264,ways_line,
,,rail,,,,,,,,,230716677,ways_line,
,,rail,,,,,,,,,230716694,ways_line,
,,rail,,,1,,,,,,230746987,ways_line,
,,rail,,,,,,,,,230716676,ways_line,
,,rail,,,,,,,,,230716678,ways_line,
,,rail,,,,,,,,,230716679,ways_line,
,,rail,,,1,,,,,,230716680,ways_line,
,,rail,,,,,,,,,230716684,ways_line,
,,rail,,,,,,,,,230716686,ways_line,
,,rail,,,,,,,,,230716688,ways_line,
,,rail,,,,,,,,,230716689,ways_line,
,,rail,,,,,,,,,230716696,ways_line,
,,rail,,,,,,,,,230716713,ways_line,
,,rail,,,,,,,,,230716716,ways_line,
,,rail,,,,,,,,,230716717,ways_line,
,,rail,,,,,,,,,230716674,ways_line,
,,rail,,,,,,,,,230716675,ways_line,
,,rail,,,,,,,,,230716701,ways_line,
,,rail,,,,,,,,,230716703,ways_line,
,,rail,,,,,,,,,230716706,ways_line,
,,rail,,,,,,,,,230716708,ways_line,
,,rail,,,,,,,,,230716709,ways_line,
,,rail,,,,,,,,,230716711,ways_line,
,,rail,,,,,,,,,230716712,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1058938685,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1058938693,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1058938790,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1058938467,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1058938945,ways_line,
,,rail,,,,,,landsat,,,494491007,ways_line,
,,rail,,,,,,landsat,,,910910126,ways_line,
Bidar Gulbarga,,rail,,,,,,,,,1083607425,ways_line,
,,rail,,,,,,,,,649001906,ways_line,
,,rail,,,,,,,,,122151414,ways_line,
,,rail,,,,,,,,,156831681,ways_line,
,,rail,,,,,,,,,648740672,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,51866831,ways_line,
,,rail,,,,,,Bing,,,94417079,ways_line,
,,rail,,,,,,,,,629618355,ways_line,
,,rail,,,,,,,,,662174092,ways_line,
,,rail,,,,,,,,,1318799342,ways_line,
,,rail,,,,,,,,,677421843,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,814328812,ways_line,
Aunrihar - Bhatni railway,,rail,,,,,,,,,1271586620,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1271586601,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1271586602,ways_line,
,,rail,,,,,,,,,648676538,ways_line,
,,rail,,,,,,,,,648676540,ways_line,
,,rail,,,,,,,,,648676544,ways_line,
,,rail,,,,,,,,,648676553,ways_line,
,,rail,,,,,,,,,1318803519,ways_line,
,,rail,,,,,,,,,648660367,ways_line,
,,rail,,,,,,,,,648645532,ways_line,
,,rail,,,,,,,,,648645540,ways_line,
,,rail,,,,,,,,,648645545,ways_line,
,,rail,,,,,,,,,648645546,ways_line,
,,rail,,,,,,,,,648645549,ways_line,
,,rail,,,,,,landsat,,,267940475,ways_line,
,,rail,,,,,,,,,758331398,ways_line,
,,rail,,,,,,,,,661323385,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986944,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986945,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986946,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986947,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988577,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,1010339453,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,1010339454,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986948,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986949,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986950,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988573,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988574,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988575,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,1010339448,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,1010339449,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,1010339450,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,1010339451,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,588492928,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986952,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986953,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986954,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986955,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986956,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986957,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986958,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825988570,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988571,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825988572,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825988576,ways_line,
,,rail,,,,,,,,,607445498,ways_line,
,,rail,,,,,,landsat,,,760592665,ways_line,
,,rail,,,,,,,,,648450221,ways_line,
,,rail,,,,,,,,,648450223,ways_line,
,,rail,,,,,,,,,648441079,ways_line,
,,rail,,,,,,,,,228558237,ways_line,
,,rail,,,,,,,,,186635701,ways_line,
,,rail,,,,,,,,,186635705,ways_line,
,,rail,,,,,,,,,186635715,ways_line,
,,rail,,,,,,,,,186635716,ways_line,
,,rail,,,,,,,,,186635721,ways_line,
,,rail,,,,,,,,,305756634,ways_line,
,,rail,,,,,,,,,648257944,ways_line,
,,rail,,,,,,landsat,,,186898691,ways_line,
,,rail,,,,,,,,,187666859,ways_line,
,,rail,,,,,,,,,187666862,ways_line,
,,rail,,,,,,,,,187666876,ways_line,
,,rail,,,,,,,,,187666883,ways_line,
,,rail,,,,,,,,,187666884,ways_line,
,,rail,,,,,,,,,187666886,ways_line,
,,rail,,,,,,,,,187666893,ways_line,
,,rail,,,,,,,,,187666894,ways_line,
,,rail,,,,,,,,,187666897,ways_line,
,,rail,,,,,,,,,187666902,ways_line,
,,rail,,,,,,,,,187666903,ways_line,
,,rail,,,,,,,,,187666904,ways_line,
,,rail,,,,,,,,,187666908,ways_line,
,,rail,,,,,,,,,187666910,ways_line,
,,rail,,,,,,,,,187666916,ways_line,
,,rail,,,,,,,,,222073592,ways_line,
,,rail,,,,,,,,,648369981,ways_line,
,,rail,,,,,,,,,648369983,ways_line,
,,rail,,,,,,,,,648349651,ways_line,
,,rail,,,,,,,,,648349657,ways_line,
,,rail,,,,,,,,,648349659,ways_line,
,,rail,,,,,,,,,648349666,ways_line,
,,rail,,,,,,,,,186895648,ways_line,
,,rail,,,,,,,,,186895647,ways_line,
,,rail,,,1,,,,,,186895649,ways_line,
,,rail,,,,,,,,,186897660,ways_line,
,,rail,,,,,,,,,186897661,ways_line,
,,rail,,,,,,,,,186897664,ways_line,
,,rail,,,,,,,,,186897668,ways_line,
,,rail,,,,,,,,,186897669,ways_line,
,,rail,,,,,,,,,186897673,ways_line,
,,rail,,,,,,,,,186897677,ways_line,
,,rail,,,,,,,,,187666858,ways_line,
,,rail,,,,,,,,,187666870,ways_line,
,,rail,,,,,,,,,187666872,ways_line,
,,rail,,,,,,,,,187666881,ways_line,
,,rail,,,,,,,,,648349586,ways_line,
,,rail,,,-1,,,,,,648349588,ways_line,
,,rail,,,,,,,,,648349591,ways_line,
,,rail,,,,,,,,,648349599,ways_line,
,,rail,,,,,,,,,648349607,ways_line,
,,rail,,,-1,,,,,,648349614,ways_line,
,,rail,,,,,,,,,648349622,ways_line,
,,rail,,,1,,,,,,648349643,ways_line,
,,rail,,,,,,,,,648349646,ways_line,
,,rail,,,-1,,,,,,648349648,ways_line,
,,rail,,,,,,,,,648335081,ways_line,
,,rail,,,,,,,,,648335082,ways_line,
,,rail,,,,,,,,,648335083,ways_line,
,,rail,,,-1,,,,,,648335084,ways_line,
,,rail,,,1,,,,,,648324817,ways_line,
,,rail,,,-1,,,,,,648324822,ways_line,
,,rail,,,,,,,,,648324823,ways_line,
,,rail,,,,,,,,,648324824,ways_line,
,,rail,,,,,,,,,228248145,ways_line,
,,rail,,,,,,,,,228248151,ways_line,
,,rail,,,,,,,,,228248155,ways_line,
,,rail,,,,,,,,,228248162,ways_line,
,,rail,,,,,,,,,228248168,ways_line,
,,rail,,,,,,,,,228248171,ways_line,
,,rail,,,,,,,,,228248173,ways_line,
,,rail,,,,,,,,,228248176,ways_line,
,,rail,,,,,,,,,228248177,ways_line,
,,rail,,,,,,,,,228248179,ways_line,
,,rail,,,,,,,,,228248180,ways_line,
,,rail,,,,,,,,,228248181,ways_line,
,,rail,,,,,,,,,228248183,ways_line,
,,rail,,,,,,,,,228248186,ways_line,
,,rail,,,,,,,,,228248191,ways_line,
,,rail,,,,,,,,,228248194,ways_line,
,,rail,,,,,,,,,228248195,ways_line,
,,rail,,,,,,,,,228248197,ways_line,
,,rail,,,,,,,,,228248200,ways_line,
,,rail,,,,,,,,,228248202,ways_line,
,,rail,,,,,,,,,228248206,ways_line,
,,rail,,,,,,,,,228248207,ways_line,
,,rail,,,,,,,,,228248208,ways_line,
,,rail,,,,,,,,,228248212,ways_line,
,,rail,,,,,,,,,228248214,ways_line,
,,rail,,,,,,,,,56419724,ways_line,
,,rail,,,,,,,,,648251297,ways_line,
,,rail,,,,,,,,,602468921,ways_line,
,,rail,,,,,,,,,648056171,ways_line,
,,rail,,,,,,,,,648056174,ways_line,
,,rail,,,,,,landsat,,,1252878698,ways_line,
,,rail,,,,,,,,,648002646,ways_line,
,,rail,,,,,,,,,647954685,ways_line,
,,rail,,,,,,,,,122958817,ways_line,
,,rail,,,,,,,,,123000260,ways_line,
,,rail,,,,,,,,,1318885421,ways_line,
,,rail,,,,,,,,,1318885422,ways_line,
,,rail,,,,,,,,,1318885423,ways_line,
,,rail,,,,,,,,,122958803,ways_line,
,,rail,,,,,,,,,122958835,ways_line,
,,rail,,,,,,,,,122958809,ways_line,
,,rail,,,,,,,,,122958813,ways_line,
,,rail,,,,,,,,,123000263,ways_line,
,,rail,,,,,,,,,122958834,ways_line,
,,rail,,,,,,,,,122958804,ways_line,
,,rail,,,,,,,,,122958825,ways_line,
,,rail,,,,,,,,,629409783,ways_line,
,,rail,,,,,,,,,122958807,ways_line,
,,rail,,,,,,,,,16571243,ways_line,
,,rail,,,,,,,,,122958812,ways_line,
,,rail,,,,,,,,,122958820,ways_line,
,,rail,,,,,,,,,122958829,ways_line,
,,rail,,,,,,,,,122958838,ways_line,
,,rail,,,,,,,,,122958839,ways_line,
,,rail,,,,,,,,,123003488,ways_line,
,,rail,,,,,,,,,123003489,ways_line,
,,rail,,,,,,,,,123153698,ways_line,
,,rail,,,,,,,,,248423962,ways_line,
,,rail,,,,,,,,,382401285,ways_line,
,,rail,,,,,,,,,382401286,ways_line,
,,rail,,,,,,,,,629447737,ways_line,
,,rail,,,,,,,,,1318200036,ways_line,
,,rail,,,,,,,,,1318200037,ways_line,
,,rail,,,,,,,,,1318885424,ways_line,
,,rail,,,,,,,,,1318885425,ways_line,
,,rail,,,,,,,,,1318885426,ways_line,
,,rail,,,,,,,,,1318885427,ways_line,
,,rail,,,,,,,,,1318885428,ways_line,
,,rail,,,,,,,,,1318885429,ways_line,
,,rail,,,,,,,,,1318885430,ways_line,
,,rail,,,,,,landsat,,,208911878,ways_line,
,,rail,,,,,,,,,375882044,ways_line,
,,rail,,,,,,,,,514122131,ways_line,
,,rail,,,,,,,,,647778099,ways_line,
,,rail,,,,,,,,,647778100,ways_line,
,,rail,,,,,,,,,647778103,ways_line,
,,rail,,,,,,,,,647778124,ways_line,
,,rail,,,,,,,,,647778128,ways_line,
,,rail,,,,,,,,,647814364,ways_line,
,,rail,,,,,,,,,227301419,ways_line,
,,rail,,,,,,,,,227301424,ways_line,
,,rail,,,,,,,,,227309809,ways_line,
,,rail,,,,,,,,,227301433,ways_line,
,,rail,,,,,,,,,227301442,ways_line,
,,rail,,,,,,,,,647789870,ways_line,
,,rail,,,,,,,,,647789872,ways_line,
,,rail,,,,,,landsat,,,130346037,ways_line,
New Jalpaiguri Road - Alipurduar railway,,rail,,,,,,,,,130794258,ways_line,
Abhaypuri - Mainguri,,rail,,,,,,http://mdoner.gov.in/writereaddata/sublink2images/Thematic%20Groups%20%20Railways%203%2012%20085645249075.pdf,,,136315994,ways_line,
,,rail,,,,,,,,,216547840,ways_line,
,,rail,,,,,,,,,216547843,ways_line,
,,rail,,,,,,landsat,,,216547845,ways_line,
,,rail,,,,,,,,,216547849,ways_line,
,,rail,,,,,,,,,216547833,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,721096987,ways_line,
,,rail,,,,,,landsat,,,721096988,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,721123278,ways_line,
,,rail,,,,,,Esri World imagery (retreived 04/2024),,,1277948309,ways_line,
,,rail,,,1,,,,,,1277948310,ways_line,
Abhaypuri - Mainguri,,rail,,,1,,,http://mdoner.gov.in/writereaddata/sublink2images/Thematic%20Groups%20%20Railways%203%2012%20085645249075.pdf,,,1277948318,ways_line,
New Jalpaiguri Road - Alipurduar railway,,rail,,,,,,,,,1275431206,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986899,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986900,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986901,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986902,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986931,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986932,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986935,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986936,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986937,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986938,ways_line,
Bangalore-Salem,,rail,,,,,,,,,1157572534,ways_line,
,,rail,,,,,,,,,431226509,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986939,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986940,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986942,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986943,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986903,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986905,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986906,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986907,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986908,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986909,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986911,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986912,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986913,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986914,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986915,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986916,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986917,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986918,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986919,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986921,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986922,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986923,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986924,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986925,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986927,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986928,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986930,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986951,ways_line,
,,rail,,,,,,Maxar,,,826616162,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986910,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986897,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986933,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,1,,,,,,825986934,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986941,ways_line,
,,rail,,,,,,landsat,,,1342412233,ways_line,
,,rail,,,1,,,landsat,,,1342412234,ways_line,
,,rail,,,,,,Maxar,,,1342412235,ways_line,
,,rail,,,1,,,Maxar,,,1342412236,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986904,ways_line,
Ahmednagar - Beed - Parli Railway Line,,rail,,,,,,,,,825986920,ways_line,
,,rail,,,,,,landsat,,,826616167,ways_line,
,,rail,,,,,,,,,647474676,ways_line,
,,rail,,,,,,,,,647453642,ways_line,
,,rail,,,,,,,,,639468661,ways_line,
,,rail,,,,,,,,,647437702,ways_line,
,,rail,,,,,,,,,58907959,ways_line,
,,rail,,,,,,,,,87660193,ways_line,
,,rail,,,1,,,,,,99687890,ways_line,
Prayagraj - Jaunpur railway,,rail,,,,,,,,,110775032,ways_line,
,,rail,,,1,,,,,,319817141,ways_line,
,,rail,,,,,,,,,636225791,ways_line,
,,rail,,,1,,,landsat;big;Esri,,,1277941230,ways_line,
,,rail,,,,,,landsat;big;Esri,,,1277941231,ways_line,
,,rail,,,,,,,,,226609759,ways_line,
,,rail,,,,,,,,,372673160,ways_line,
,,rail,,,,,,landsat,,,380716828,ways_line,
,,rail,,,,,,,,,226415733,ways_line,
,,rail,,,,,,landsat,,,226415739,ways_line,
,,rail,,,,,,,,,226415752,ways_line,
,,rail,,,,,,,,,226415756,ways_line,
,,rail,,,1,,,,,,930946353,ways_line,
,,rail,,,,,,,,,930946354,ways_line,
,,rail,,,,,,,,,595739092,ways_line,
,,rail,,,,,,,,,646990793,ways_line,
,,rail,,,,,,,,,226347647,ways_line,
,,rail,,,,,,,,,226347648,ways_line,
,,rail,,,1,,,,,,550384233,ways_line,
,,rail,,,,,,,,,457314256,ways_line,
,,rail,,,,,,,,,431219851,ways_line,
,,rail,,,,,,,,,646977048,ways_line,
,,rail,,,,,,,,,646966110,ways_line,
,,rail,,,,,,,,,646871628,ways_line,
,,rail,,,,,,bing;DigitalGlobeStandard#,,,550509513,ways_line,
,,rail,,,,,,,,,908134434,ways_line,
,,rail,,,,,,,,,1082455817,ways_line,
,,rail,,,1,,,,,,1082455818,ways_line,
,,rail,,,,,,bing,,,522695577,ways_line,
,,rail,,,,,,,,,646658735,ways_line,
,,rail,,,,,,,,,646658737,ways_line,
,,rail,,,,,,,,,646658739,ways_line,
,,rail,,,,,,,,,646636083,ways_line,
,,rail,,,,,,,,,646636085,ways_line,
,,rail,,,,,,,,,331746433,ways_line,
,,rail,,,,,,,,,646153300,ways_line,
,,rail,,,,,,,,,646153301,ways_line,
,,rail,,,,,,,,,646153303,ways_line,
,,rail,,,,,,,,,646153309,ways_line,
,,rail,,,,,,,,,646158344,ways_line,
,,rail,,,,,,,,,646071816,ways_line,
,,rail,,,,,,,,,607121360,ways_line,
,,rail,,,,,,,,,599557608,ways_line,
,,rail,,,,,,,,,645990877,ways_line,
,,rail,,,,,,,,,607121363,ways_line,
,,rail,,,,,,,,,645858888,ways_line,
,,rail,,,,,,,,,645858889,ways_line,
,,rail,,,,,,,,,645858891,ways_line,
,,rail,,,,,,,,,645858892,ways_line,
,,rail,,,,,,GPS,,,245522239,ways_line,
,,rail,,,,,,,,,452505362,ways_line,
,,rail,,,,,,,,,645870685,ways_line,
,,rail,,,,,,,,,120078625,ways_line,
Eastern Dedicated Freight Corridor,,rail,,,1,,,,,,1052771730,ways_line,
Howrah - Delhi Railway,,rail,,,,,,bing,,,1052771732,ways_line,
,,rail,,,,,,Esri World Imagery;bing,,,1081893206,ways_line,
,,rail,,,,,,Esri World Imagery;bing,,,1081893207,ways_line,
,,rail,,,,,,Esri World Imagery;bing,,,1081893208,ways_line,
Howrah - Delhi Railway,,rail,,,,,,,,,701671512,ways_line,
,,rail,,,,,,,,,645713798,ways_line,
,,rail,,,,,,,,,645713800,ways_line,
,,rail,,,,,,,,,645713801,ways_line,
,,rail,,,,,,,,,645713805,ways_line,
,,rail,,,,,,,,,520530512,ways_line,
,,rail,,,,,,,,,520530524,ways_line,
Delhi - Kalka Line,,rail,,,,,,,,,296533094,ways_line,
,,rail,,,1,,,,,,55135362,ways_line,
,,rail,,,,,,,,,624654846,ways_line,
,,rail,,,,,,bing,,,492666422,ways_line,
,,rail,,,,,,,,,63623050,ways_line,
,,rail,,,,,,MaxarPremium,,,724867971,ways_line,
Howrah - Delhi Railway,,rail,,,,,,,,,215507916,ways_line,
,,rail,,,,,,,,,1033721786,ways_line,
,,rail,,,1,,,,,,1033721787,ways_line,
,,rail,,,,,,,,,1033721792,ways_line,
Howrah - Delhi Railway,,rail,,,,,,,,,1081259205,ways_line,
,,rail,,,,,,,,,383333045,ways_line,
,,rail,,,,,,,,,582343872,ways_line,
,,rail,,,,,,,,,582343874,ways_line,
,,rail,,,,,,,,,836642078,ways_line,
,,rail,,,,,,,,,515833259,ways_line,
,,rail,,,,,,,,,817985711,ways_line,
,,rail,,,,,,,,,885928105,ways_line,
,,rail,,,,,,,,,885928106,ways_line,
,,rail,,,,,,,,,914314301,ways_line,
,,rail,,,,,,,,,1081246538,ways_line,
,,rail,,,,,,,,,101834084,ways_line,
,,rail,,,,,,,,,1081246539,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081246541,ways_line,
,,rail,,,,,,,,,1081246542,ways_line,
,,rail,,,,,,,,,1081246543,ways_line,
,,rail,,,,,,,,,1081246544,ways_line,
,,rail,,,,,,,,,645519903,ways_line,
Delhi - Kalka Line,,rail,,,,,,,,,267573774,ways_line,
Delhi - Kalka Line,,rail,,,,,,,,,267573775,ways_line,
,,rail,,,,,,,,,426854068,ways_line,
,,rail,,,,,,,,,645509957,ways_line,
,,rail,,,,,,,,,645509963,ways_line,
,,rail,,,,,,,,,343158125,ways_line,
,,rail,,,,,,,,,343188817,ways_line,
,,rail,,,,,,,,,647437683,ways_line,
,,rail,,,,,,,,,647437687,ways_line,
,,rail,,,,,,,,,662081456,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081018778,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081018780,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081018781,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081018786,ways_line,
,,rail,,,,,,Esri World Imagery,,,1081018788,ways_line,
,,rail,,,,,,,,,645187813,ways_line,
,,rail,,,,,,,,,645187818,ways_line,
,,rail,,,,,,,,,645187840,ways_line,
,,rail,,,,,,,,,877425370,ways_line,
,,rail,,,1,,,,,,1081006356,ways_line,
,,rail,,,,,,,,,1081006357,ways_line,
,,rail,,,,,,,,,79498584,ways_line,
,,rail,,,1,,,,,,877425369,ways_line,
,,rail,,,1,,,,,,893901785,ways_line,
,,rail,,,,,,,,,893901786,ways_line,
,,rail,,,1,,,,,,967394077,ways_line,
,,rail,,,,,,,,,967394078,ways_line,
,,rail,,,,,,,,,1049693368,ways_line,
,,rail,,,,,,,,,1049693369,ways_line,
,,rail,,,,,,,,,1049693370,ways_line,
,,rail,,,,,,,,,1049693373,ways_line,
,,rail,,,,,,Esri World Imagery,,,1080999837,ways_line,
,,rail,,,,,,Esri World Imagery,,,1080999838,ways_line,
Lumding - Silchar BG Line,,rail,,,1,,,"bing, indiarailinfo.com",,,572694421,ways_line,
Lumding - Silchar BG Line,,rail,,,,,,"bing, indiarailinfo.com",,,1316252157,ways_line,
Lumding - Silchar BG Line,,rail,,,,,,"bing, indiarailinfo.com",,,572694422,ways_line,
,,rail,,,,,,,,,768326732,ways_line,
,,rail,,,,,,,,,768326733,ways_line,
,,rail,,,,,,,,,474312251,ways_line,
,,rail,,,,,,bing,,,474312252,ways_line,
Sanpada Carshed,,rail,,,,,,,,,847107466,ways_line,
,,rail,,,,,,,,,101818695,ways_line,
,,rail,,,,,,,,,101818703,ways_line,
,,rail,,,,,,,,,120724264,ways_line,
,,rail,,,,,,,,,644728698,ways_line,
,,rail,,,,,,,,,644728705,ways_line,
,,rail,,,,,,,,,644728712,ways_line,
,,rail,,,,,,,,,644728733,ways_line,
,,rail,,,,,,,,,644728750,ways_line,
,,rail,,,,,,,,,644728753,ways_line,
,,rail,,,,,,,,,644728762,ways_line,
,,rail,,,,,,,,,644749153,ways_line,
,,rail,,,,,,,,,644749158,ways_line,
,,rail,,,,,,,,,644749161,ways_line,
,,rail,,,,,,,,,644749164,ways_line,
,,rail,,,,,,,,,644749167,ways_line,
,,rail,,,,,,,,,644749169,ways_line,
,,rail,,,,,,,,,644749171,ways_line,
,,rail,,,,,,,,,644749172,ways_line,
,,rail,,,,,,,,,644749173,ways_line,
,,rail,,,,,,,,,644749174,ways_line,
,,rail,,,,,,,,,644749175,ways_line,
,,rail,,,,,,,,,644749178,ways_line,
,,rail,,,,,,,,,644749180,ways_line,
,,rail,,,,,,,,,644749182,ways_line,
,,rail,,,,,,,,,644749187,ways_line,
,,rail,,,,,,,,,644749189,ways_line,
,,rail,,,,,,,,,644669102,ways_line,
,,rail,,,1,,,,,,644678906,ways_line,
,,rail,,,1,,,,,,644678908,ways_line,
,,rail,,,,,,,,,644678911,ways_line,
,,rail,,,,,,,,,644678913,ways_line,
,,rail,,,,,,,,,644678921,ways_line,
,,rail,,,,,,,,,644678930,ways_line,
,,rail,,,,,,,,,644669132,ways_line,
,,rail,,,,,,,,,644669109,ways_line,
,,rail,,,,,,,,,644669110,ways_line,
,,rail,,,,,,,,,644669119,ways_line,
,,rail,,,,,,,,,644669121,ways_line,
,,rail,,,,,,,,,644669127,ways_line,
